ID,post_title,post_content,post_status,post_author,post_type,post_date,post_modified,post_tags,post_category,default_category,featured,street,street2,city,region,country,zip,latitude,longitude,siren,raison_sociale,statut_juridique,sdsei,pole_territorial,utd,nb_adherents,capital_social,phone,email,website,facebook,post_images
11087,"LA RONDE DES LUTINS",,publish,5201,gd_place,"2025-07-21 19:54:00","2025-07-21 19:54:00",,,,0,,,SAINT-PÉE-SUR-NIVELLE,Nouvelle-Aquitaine,France,64310,43.21743685016386," -1.163624560864481",538479742,"LA RONDE DES LUTINS",ASSOCIATIONS,Nive-Nivelle,"SUD PAYS BASQUE","UTD Labourd",,,,,,,
11088,KIRIBIL,,publish,5202,gd_place,"2025-07-21 19:54:00","2025-07-21 19:54:00",,,,0,,,SAINT-PÉE-SUR-NIVELLE,Nouvelle-Aquitaine,France,64310,43.264064121256155," -1.0159258794575945",751340084,KIRIBIL,ASSOCIATIONS,Nive-Nivelle,"SUD PAYS BASQUE","UTD Labourd",,,,,,,
11089,MARTXUKA,,publish,5203,gd_place,"2025-07-21 19:54:00","2025-07-21 19:54:00",,,,0,,,SAINT-PÉE-SUR-NIVELLE,Nouvelle-Aquitaine,France,64310,43.206512796320126," -1.1857450522166937",752136754,MARTXUKA,ASSOCIATIONS,Nive-Nivelle,"SUD PAYS BASQUE","UTD Labourd",,,,,,,
11090,"LEUS BASTES",,publish,5204,gd_place,"2025-07-21 19:54:00","2025-07-21 19:54:00",,,,0,,,SAINT-PÉE-SUR-NIVELLE,Nouvelle-Aquitaine,France,64310,43.41069942069158," -1.6318101999236134",752902502,"LEUS BASTES",ASSOCIATIONS,Nive-Nivelle,"SUD PAYS BASQUE","UTD Labourd",,,,,,,
11091,"TEAM 64 LUZIEN",,publish,5205,gd_place,"2025-07-21 19:54:00","2025-07-21 19:54:00",,,,0,,,SAINT-PÉE-SUR-NIVELLE,Nouvelle-Aquitaine,France,64310,43.09143596820312," -1.1642384816080233",753650720,"TEAM 64 LUZIEN",ASSOCIATIONS,Nive-Nivelle,"SUD PAYS BASQUE","UTD Labourd",,,,,,,
11092,"SYNDICAT D INITIATIVE",,publish,5206,gd_place,"2025-07-21 19:54:00","2025-07-21 19:54:00",,,,0,,,SAINT-PÉE-SUR-NIVELLE,Nouvelle-Aquitaine,France,64310,43.40492065392188," -1.2989924491556502",782371389,"SYNDICAT D INITIATIVE",ASSOCIATIONS,Nive-Nivelle,"SUD PAYS BASQUE","UTD Labourd",,,,,,,
11093,"EMAK HOR CINEMA",,publish,5207,gd_place,"2025-07-21 19:54:00","2025-07-21 19:54:00",,,,0,,,SAINT-PÉE-SUR-NIVELLE,Nouvelle-Aquitaine,France,64310,43.20798693149409," -1.0135508303020564",782371439,"EMAK HOR CINEMA",ASSOCIATIONS,Nive-Nivelle,"SUD PAYS BASQUE","UTD Labourd",,,,,,,
11094,"SAINT PEE UNION CLUB",,publish,5208,gd_place,"2025-07-21 19:54:00","2025-07-21 19:54:00",,,,0,,,SAINT-PÉE-SUR-NIVELLE,Nouvelle-Aquitaine,France,64310,43.16661903837204," -1.040205198480677",782371553,"SAINT PEE UNION CLUB",ASSOCIATIONS,Nive-Nivelle,"SUD PAYS BASQUE","UTD Labourd",,,,,,,
11095,"SENPEREKO IKASTOLAREN ADIXKIDE",,publish,5209,gd_place,"2025-07-21 19:54:00","2025-07-21 19:54:00",,,,0,,,SAINT-PÉE-SUR-NIVELLE,Nouvelle-Aquitaine,France,64310,43.17652593297447," -1.1763231527859066",782371595,"SENPEREKO IKASTOLAREN ADIXKIDE",ASSOCIATIONS,Nive-Nivelle,"SUD PAYS BASQUE","UTD Labourd",,,,,,,
11096,"SENPEREKO DANTZARI TALDEA ZIRIKOLATZ",,publish,5210,gd_place,"2025-07-21 19:54:00","2025-07-21 19:54:00",,,,0,,,SAINT-PÉE-SUR-NIVELLE,Nouvelle-Aquitaine,France,64310,43.38971152870239," -1.5792525860796658",788509354,"SENPEREKO DANTZARI TALDEA ZIRIKOLATZ",ASSOCIATIONS,Nive-Nivelle,"SUD PAYS BASQUE","UTD Labourd",,,,,,,
11097,"ORGANISATION DE SEANCES D'ACTIVITES D'EVEIL ET D'ATELIERS A EFFETS THERAPEUTIQUES PAR INTERACTION DE L'ANIMAL",,publish,5211,gd_place,"2025-07-21 19:54:00","2025-07-21 19:54:00",,,,0,,,SAINT-PÉE-SUR-NIVELLE,Nouvelle-Aquitaine,France,64310,43.28690165952355," -1.3901817157583383",789572815,"ORGANISATION DE SEANCES D'ACTIVITES D'EVEIL ET D'ATELIERS A EFFETS THERAPEUTIQUES PAR INTERACTION DE L'ANIMAL",ASSOCIATIONS,Nive-Nivelle,"SUD PAYS BASQUE","UTD Labourd",,,,,,,
11098,"MAISON DE LA NATURE BASQUE",,publish,5212,gd_place,"2025-07-21 19:54:00","2025-07-21 19:54:00",,,,0,,,SAINT-PÉE-SUR-NIVELLE,Nouvelle-Aquitaine,France,64310,43.16900888501864," -1.2762626065908123",794120980,"MAISON DE LA NATURE BASQUE",ASSOCIATIONS,Nive-Nivelle,"SUD PAYS BASQUE","UTD Labourd",,,,,,,
11099,"MARPLE AFRIQUE SOLIDARITE",,publish,5213,gd_place,"2025-07-21 19:54:00","2025-07-21 19:54:00",,,,0,,,SAINT-PÉE-SUR-NIVELLE,Nouvelle-Aquitaine,France,64310,43.45443477073217," -1.3811675375372032",795025642,"MARPLE AFRIQUE SOLIDARITE",ASSOCIATIONS,Nive-Nivelle,"SUD PAYS BASQUE","UTD Labourd",,,,,,,
11100,ZUMB'ATOMIK,,publish,5214,gd_place,"2025-07-21 19:54:00","2025-07-21 19:54:00",,,,0,,,SAINT-PÉE-SUR-NIVELLE,Nouvelle-Aquitaine,France,64310,43.289679302299355," -1.0486170614940948",795033851,ZUMB'ATOMIK,ASSOCIATIONS,Nive-Nivelle,"SUD PAYS BASQUE","UTD Labourd",,,,,,,
11101,"BRIGADE CONTEMPORAINE",,publish,5215,gd_place,"2025-07-21 19:54:00","2025-07-21 19:54:00",,,,0,,,SAINT-PÉE-SUR-NIVELLE,Nouvelle-Aquitaine,France,64310,43.43581028869684," -1.5254752302120338",797679115,"BRIGADE CONTEMPORAINE",ASSOCIATIONS,Nive-Nivelle,"SUD PAYS BASQUE","UTD Labourd",,,,,,,
11102,IDUZKILORE,,publish,5216,gd_place,"2025-07-21 19:54:00","2025-07-21 19:54:00",,,,0,,,SAINT-PÉE-SUR-NIVELLE,Nouvelle-Aquitaine,France,64310,43.443544683902545," -1.460570551225339",799382668,IDUZKILORE,ASSOCIATIONS,Nive-Nivelle,"SUD PAYS BASQUE","UTD Labourd",,,,,,,
11103,"ASSOCIATION SPORTIVE AUTOMOBILE COTE BASQUE",,publish,5217,gd_place,"2025-07-21 19:54:00","2025-07-21 19:54:00",,,,0,,,SAINT-PÉE-SUR-NIVELLE,Nouvelle-Aquitaine,France,64310,43.200728523473835," -1.2732983098740926",800772998,"ASSOCIATION SPORTIVE AUTOMOBILE COTE BASQUE",ASSOCIATIONS,Nive-Nivelle,"SUD PAYS BASQUE","UTD Labourd",,,,,,,
11104,"L'OMBRE DES MOLOSSES",,publish,5218,gd_place,"2025-07-21 19:54:00","2025-07-21 19:54:00",,,,0,,,SAINT-PÉE-SUR-NIVELLE,Nouvelle-Aquitaine,France,64310,43.148673592391475," -0.9836217012809718",803416650,"L'OMBRE DES MOLOSSES",ASSOCIATIONS,Nive-Nivelle,"SUD PAYS BASQUE","UTD Labourd",,,,,,,
11105,"BZN BIZOUNOURS",,publish,5219,gd_place,"2025-07-21 19:54:00","2025-07-21 19:54:00",,,,0,,,SAINT-PÉE-SUR-NIVELLE,Nouvelle-Aquitaine,France,64310,43.1843941446958," -1.0197688917757852",807466768,"BZN BIZOUNOURS",ASSOCIATIONS,Nive-Nivelle,"SUD PAYS BASQUE","UTD Labourd",,,,,,,
11106,"L ANE TA LAN",,publish,5220,gd_place,"2025-07-21 19:54:00","2025-07-21 19:54:00",,,,0,,,SAINT-PÉE-SUR-NIVELLE,Nouvelle-Aquitaine,France,64310,43.26005659177336," -1.3102994390215552",809102361,"L ANE TA LAN",ASSOCIATIONS,Nive-Nivelle,"SUD PAYS BASQUE","UTD Labourd",,,,,,,
11107,"UNION COMMERCIALE DES ARTISANS COMMERCANTS ET PRESTATAIRES DE SERVICE DE SAINT PEE",,publish,5221,gd_place,"2025-07-21 19:54:00","2025-07-21 19:54:00",,,,0,,,SAINT-PÉE-SUR-NIVELLE,Nouvelle-Aquitaine,France,64310,43.405609580449855," -1.4383612965198207",809446214,"UNION COMMERCIALE DES ARTISANS COMMERCANTS ET PRESTATAIRES DE SERVICE DE SAINT PEE",ASSOCIATIONS,Nive-Nivelle,"SUD PAYS BASQUE","UTD Labourd",,,,,,,
11108,ARBASO,,publish,5222,gd_place,"2025-07-21 19:54:00","2025-07-21 19:54:00",,,,0,,,SAINT-PÉE-SUR-NIVELLE,Nouvelle-Aquitaine,France,64310,43.179691541841834," -0.9627828741987634",814459194,ARBASO,ASSOCIATIONS,Nive-Nivelle,"SUD PAYS BASQUE","UTD Labourd",,,,,,,
11109,"CULTURE ET TECHNIQUE DU SON",,publish,5223,gd_place,"2025-07-21 19:54:00","2025-07-21 19:54:00",,,,0,,,SAINT-PÉE-SUR-NIVELLE,Nouvelle-Aquitaine,France,64310,43.20683032391454," -0.9245768858516917",819440397,"CULTURE ET TECHNIQUE DU SON",ASSOCIATIONS,Nive-Nivelle,"SUD PAYS BASQUE","UTD Labourd",,,,,,,
11110,"ENTRE TERRE ET MER",,publish,5224,gd_place,"2025-07-21 19:54:00","2025-07-21 19:54:00",,,,0,,,SAINT-PÉE-SUR-NIVELLE,Nouvelle-Aquitaine,France,64310,43.29009861303202," -1.3412281024372033",828222471,"ENTRE TERRE ET MER",ASSOCIATIONS,Nive-Nivelle,"SUD PAYS BASQUE","UTD Labourd",,,,,,,
11111,"ASSOCIATION ZAKUZAHARRAK",,publish,5225,gd_place,"2025-07-21 19:54:00","2025-07-21 19:54:00",,,,0,,,SAINT-PÉE-SUR-NIVELLE,Nouvelle-Aquitaine,France,64310,43.177834574721274," -1.35490402518909",828924589,"ASSOCIATION ZAKUZAHARRAK",ASSOCIATIONS,Nive-Nivelle,"SUD PAYS BASQUE","UTD Labourd",,,,,,,
11112,KOBLAKARIAK,,publish,5226,gd_place,"2025-07-21 19:54:00","2025-07-21 19:54:00",,,,0,,,SAINT-PÉE-SUR-NIVELLE,Nouvelle-Aquitaine,France,64310,43.19253748288248," -1.1801788837175018",829166388,KOBLAKARIAK,ASSOCIATIONS,Nive-Nivelle,"SUD PAYS BASQUE","UTD Labourd",,,,,,,
11113,"COMITE DES FETES DE SAINT PEE SUR NIVELLE",,publish,5227,gd_place,"2025-07-21 19:54:00","2025-07-21 19:54:00",,,,0,,,SAINT-PÉE-SUR-NIVELLE,Nouvelle-Aquitaine,France,64310,43.39109864108951," -1.7576753310931028",829457951,"COMITE DES FETES DE SAINT PEE SUR NIVELLE",ASSOCIATIONS,Nive-Nivelle,"SUD PAYS BASQUE","UTD Labourd",,,,,,,
11114,"LA TOUR DU CHATEAU",,publish,5228,gd_place,"2025-07-21 19:54:00","2025-07-21 19:54:00",,,,0,,,SAINT-PÉE-SUR-NIVELLE,Nouvelle-Aquitaine,France,64310,43.38305028929328," -1.7174001239960532",829526888,"LA TOUR DU CHATEAU",ASSOCIATIONS,Nive-Nivelle,"SUD PAYS BASQUE","UTD Labourd",,,,,,,
11115,"CULTURE ET PATRIMOINE SENPERE",,publish,5229,gd_place,"2025-07-21 19:54:00","2025-07-21 19:54:00",,,,0,,,SAINT-PÉE-SUR-NIVELLE,Nouvelle-Aquitaine,France,64310,43.113036623668954," -1.0125099968979683",835378621,"CULTURE ET PATRIMOINE SENPERE",ASSOCIATIONS,Nive-Nivelle,"SUD PAYS BASQUE","UTD Labourd",,,,,,,
11116,"ASSOCIATION DES DISCIPLINES TRADITIONNELLES ET DES ARTS ORIENTAUX PAYS BASQUE",,publish,5230,gd_place,"2025-07-21 19:54:00","2025-07-21 19:54:00",,,,0,,,SAINT-PÉE-SUR-NIVELLE,Nouvelle-Aquitaine,France,64310,43.37468176758213," -1.541873796030053",838300465,"ASSOCIATION DES DISCIPLINES TRADITIONNELLES ET DES ARTS ORIENTAUX PAYS BASQUE",ASSOCIATIONS,Nive-Nivelle,"SUD PAYS BASQUE","UTD Labourd",,,,,,,
11117,EMANIK,,publish,5231,gd_place,"2025-07-21 19:54:00","2025-07-21 19:54:00",,,,0,,,SAINT-PÉE-SUR-NIVELLE,Nouvelle-Aquitaine,France,64310,43.38103165103901," -1.33360693520234",839848850,EMANIK,ASSOCIATIONS,Nive-Nivelle,"SUD PAYS BASQUE","UTD Labourd",,,,,,,
11118,"TTIKIENTZAT ASSOCIATION DE PARENTS D'ELEVES DE L'ECOLE MATERNELLE ET PRIMAIRE D'AMOTZ",,publish,5232,gd_place,"2025-07-21 19:54:00","2025-07-21 19:54:00",,,,0,,,SAINT-PÉE-SUR-NIVELLE,Nouvelle-Aquitaine,France,64310,43.10945995952466," -1.0669049455761417",843793555,"TTIKIENTZAT ASSOCIATION DE PARENTS D'ELEVES DE L'ECOLE MATERNELLE ET PRIMAIRE D'AMOTZ",ASSOCIATIONS,Nive-Nivelle,"SUD PAYS BASQUE","UTD Labourd",,,,,,,
11119,"L'EPAULARD SENPERE",,publish,5233,gd_place,"2025-07-21 19:54:00","2025-07-21 19:54:00",,,,0,,,SAINT-PÉE-SUR-NIVELLE,Nouvelle-Aquitaine,France,64310,43.252116632267956," -1.0083837525550083",844088518,"L'EPAULARD SENPERE",ASSOCIATIONS,Nive-Nivelle,"SUD PAYS BASQUE","UTD Labourd",,,,,,,
11120,"YODI MUSIQUE",,publish,5234,gd_place,"2025-07-21 19:54:00","2025-07-21 19:54:00",,,,0,,,SAINT-PÉE-SUR-NIVELLE,Nouvelle-Aquitaine,France,64310,43.435802641841256," -1.6661362408906608",848369245,"YODI MUSIQUE",ASSOCIATIONS,Nive-Nivelle,"SUD PAYS BASQUE","UTD Labourd",,,,,,,
11121,"JAKOBIA SENPERE",,publish,5235,gd_place,"2025-07-21 19:54:00","2025-07-21 19:54:00",,,,0,,,SAINT-PÉE-SUR-NIVELLE,Nouvelle-Aquitaine,France,64310,43.15671575436385," -1.268140586055563",850337676,"JAKOBIA SENPERE",ASSOCIATIONS,Nive-Nivelle,"SUD PAYS BASQUE","UTD Labourd",,,,,,,
11122,"CAP WOMEN ORGANISATION",,publish,5236,gd_place,"2025-07-21 19:54:00","2025-07-21 19:54:00",,,,0,,,SAINT-PÉE-SUR-NIVELLE,Nouvelle-Aquitaine,France,64310,43.258371782781204," -1.3274990214674396",879795490,"CAP WOMEN ORGANISATION",ASSOCIATIONS,Nive-Nivelle,"SUD PAYS BASQUE","UTD Labourd",,,,,,,
11123,"IZAR TTIKI",,publish,5237,gd_place,"2025-07-21 19:54:00","2025-07-21 19:54:00",,,,0,,,SAINT-PÉE-SUR-NIVELLE,Nouvelle-Aquitaine,France,64310,43.211738854314696," -1.3350492186232898",883555724,"IZAR TTIKI",ASSOCIATIONS,Nive-Nivelle,"SUD PAYS BASQUE","UTD Labourd",,,,,,,
11124,"ASSOCIATION SPORTIVE DE KANTIA",,publish,5238,gd_place,"2025-07-21 19:54:00","2025-07-21 19:54:00",,,,0,,,SAINT-PÉE-SUR-NIVELLE,Nouvelle-Aquitaine,France,64310,43.41130542996307," -1.3024317731761745",883826117,"ASSOCIATION SPORTIVE DE KANTIA",ASSOCIATIONS,Nive-Nivelle,"SUD PAYS BASQUE","UTD Labourd",,,,,,,
11125,IZAN,,publish,5239,gd_place,"2025-07-21 19:54:00","2025-07-21 19:54:00",,,,0,,,SAINT-PÉE-SUR-NIVELLE,Nouvelle-Aquitaine,France,64310,43.46981229471766," -1.4924877614433703",898824578,IZAN,ASSOCIATIONS,Nive-Nivelle,"SUD PAYS BASQUE","UTD Labourd",,,,,,,
11126,"AMIS OISEAUX ADOUR ET GAVES",,publish,5240,gd_place,"2025-07-21 19:54:00","2025-07-21 19:54:00",,,,0,,,SAINT-PIERRE-D'IRUBE,Nouvelle-Aquitaine,France,64990,43.411403783796786," -1.5352626818978234",311975072,"AMIS OISEAUX ADOUR ET GAVES",ASSOCIATIONS,Adour-BAB,"NIVE ADOUR","UTD Labourd",,,,,,,
11127,"AMICALE SPORTIVE ET CULTURELLE HIRIBURUKO AINHARA",,publish,5241,gd_place,"2025-07-21 19:54:00","2025-07-21 19:54:00",,,,0,,,SAINT-PIERRE-D'IRUBE,Nouvelle-Aquitaine,France,64990,43.259722767144176," -1.0955216646520811",312800147,"AMICALE SPORTIVE ET CULTURELLE HIRIBURUKO AINHARA",ASSOCIATIONS,Adour-BAB,"NIVE ADOUR","UTD Labourd",,,,,,,
11128,"AEP DES ECOLES PUBLIQUES",,publish,5242,gd_place,"2025-07-21 19:54:00","2025-07-21 19:54:00",,,,0,,,SAINT-PIERRE-D'IRUBE,Nouvelle-Aquitaine,France,64990,43.05311580892668," -1.1005308333163946",317565018,"AEP DES ECOLES PUBLIQUES",ASSOCIATIONS,Adour-BAB,"NIVE ADOUR","UTD Labourd",,,,,,,
11129,"TENNIS CLUB DE ST P D'IRUBE",,publish,5243,gd_place,"2025-07-21 19:54:00","2025-07-21 19:54:00",,,,0,,,SAINT-PIERRE-D'IRUBE,Nouvelle-Aquitaine,France,64990,43.10139560756084," -1.0142021928941372",330852997,"TENNIS CLUB DE ST P D'IRUBE",ASSOCIATIONS,Adour-BAB,"NIVE ADOUR","UTD Labourd",,,,,,,
11130,"CENTRE DE RECHERCHES ET D'ETUDES SCIENTIFIQUES DU PAYS BASQUE, INSTITUT BASQUE DE RECHERCHES IKUSKA",,publish,5244,gd_place,"2025-07-21 19:54:00","2025-07-21 19:54:00",,,,0,,,SAINT-PIERRE-D'IRUBE,Nouvelle-Aquitaine,France,64990,43.30867260351692," -1.4957739309933544",342370533,"CENTRE DE RECHERCHES ET D'ETUDES SCIENTIFIQUES DU PAYS BASQUE, INSTITUT BASQUE DE RECHERCHES IKUSKA",ASSOCIATIONS,Adour-BAB,"NIVE ADOUR","UTD Labourd",,,,,,,
11131,"ZILOKO GIZONAK SECTEUR SPELEO BASQUE",,publish,5245,gd_place,"2025-07-21 19:54:00","2025-07-21 19:54:00",,,,0,,,SAINT-PIERRE-D'IRUBE,Nouvelle-Aquitaine,France,64990,43.1338310214052," -1.2850553326394576",344987813,"ZILOKO GIZONAK SECTEUR SPELEO BASQUE",ASSOCIATIONS,Adour-BAB,"NIVE ADOUR","UTD Labourd",,,,,,,
11132,"GPE D'ACTION MUNICIPALE SERVIR ST PIERRE",,publish,5246,gd_place,"2025-07-21 19:54:00","2025-07-21 19:54:00",,,,0,,,SAINT-PIERRE-D'IRUBE,Nouvelle-Aquitaine,France,64990,43.32768625796296," -1.3323989404459442",389510363,"GPE D'ACTION MUNICIPALE SERVIR ST PIERRE",ASSOCIATIONS,Adour-BAB,"NIVE ADOUR","UTD Labourd",,,,,,,
11133,"CUMA DE SAMES",,publish,5247,gd_place,"2025-07-21 19:54:00","2025-07-21 19:54:00",,,,0,,,SAMES,Nouvelle-Aquitaine,France,64520,43.274274443239705," -1.441226278083335",330928508,"CUMA DE SAMES",COOPERATIVES,"Pays Basque intérieur","PAYS DE BIDACHE","UTD Labourd",,,,,,,
11134,"RADIO BONNE HUMEUR",,publish,5248,gd_place,"2025-07-21 19:54:00","2025-07-21 19:54:00",,,,0,,,SAMES,Nouvelle-Aquitaine,France,64520,43.27342632248104," -1.1307868758438213",391645629,"RADIO BONNE HUMEUR",ASSOCIATIONS,"Pays Basque intérieur","PAYS DE BIDACHE","UTD Labourd",,,,,,,
11135,"ASSOCIATION ANGLO ARABE PROMOTION",,publish,5249,gd_place,"2025-07-21 19:54:00","2025-07-21 19:54:00",,,,0,,,SAMES,Nouvelle-Aquitaine,France,64520,43.32715588836242," -1.6579499807026303",444520597,"ASSOCIATION ANGLO ARABE PROMOTION",ASSOCIATIONS,"Pays Basque intérieur","PAYS DE BIDACHE","UTD Labourd",,,,,,,
11136,"ASSOCIATION RESONNANCES",,publish,5250,gd_place,"2025-07-21 19:54:00","2025-07-21 19:54:00",,,,0,,,SAMES,Nouvelle-Aquitaine,France,64520,43.12339713497858," -1.0717918234116877",445287824,"ASSOCIATION RESONNANCES",ASSOCIATIONS,"Pays Basque intérieur","PAYS DE BIDACHE","UTD Labourd",,,,,,,
11137,"SYND NAL ELEVEURS CHEVAUX ANGLO ARABES",,publish,5251,gd_place,"2025-07-21 19:54:00","2025-07-21 19:54:00",,,,0,,,SAMES,Nouvelle-Aquitaine,France,64520,43.28238709670127," -1.5831593690023062",447483264,"SYND NAL ELEVEURS CHEVAUX ANGLO ARABES",ASSOCIATIONS,"Pays Basque intérieur","PAYS DE BIDACHE","UTD Labourd",,,,,,,
11138,"CONFERENCE INTER. DE L'ANGLO ARABE",,publish,5252,gd_place,"2025-07-21 19:54:00","2025-07-21 19:54:00",,,,0,,,SAMES,Nouvelle-Aquitaine,France,64520,43.41704201039603," -1.3409752563926651",451405245,"CONFERENCE INTER. DE L'ANGLO ARABE",ASSOCIATIONS,"Pays Basque intérieur","PAYS DE BIDACHE","UTD Labourd",,,,,,,
11139,"ASS ELEVEURS CHEVAUX ANGLO ARABES ...",,publish,5253,gd_place,"2025-07-21 19:54:00","2025-07-21 19:54:00",,,,0,,,SAMES,Nouvelle-Aquitaine,France,64520,43.3363322843197," -1.2922731195659063",452711963,"ASS ELEVEURS CHEVAUX ANGLO ARABES ...",ASSOCIATIONS,"Pays Basque intérieur","PAYS DE BIDACHE","UTD Labourd",,,,,,,
11140,"ASS NAT ELEVEURS  CHEVAUX  ANGLO-ARABE",,publish,5254,gd_place,"2025-07-21 19:54:00","2025-07-21 19:54:00",,,,0,,,SAMES,Nouvelle-Aquitaine,France,64520,43.26170010715837," -1.3127864920603025",480486828,"ASS NAT ELEVEURS CHEVAUX ANGLO-ARABE",ASSOCIATIONS,"Pays Basque intérieur","PAYS DE BIDACHE","UTD Labourd",,,,,,,
11141,"SAMES VALORISATION",,publish,5255,gd_place,"2025-07-21 19:54:00","2025-07-21 19:54:00",,,,0,,,SAMES,Nouvelle-Aquitaine,France,64520,43.23323570127172," -1.2758014977262904",491479952,"SAMES VALORISATION",ASSOCIATIONS,"Pays Basque intérieur","PAYS DE BIDACHE","UTD Labourd",,,,,,,
11142,"CANTERE LIRICA",,publish,5256,gd_place,"2025-07-21 19:54:00","2025-07-21 19:54:00",,,,0,,,SAMES,Nouvelle-Aquitaine,France,64520,43.240664342950915," -1.1658355433988186",494470594,"CANTERE LIRICA",ASSOCIATIONS,"Pays Basque intérieur","PAYS DE BIDACHE","UTD Labourd",,,,,,,
11143,"FOYER RURAL DES JEUNES ET D'EDUCATION POPULAIRE",,publish,5257,gd_place,"2025-07-21 19:54:00","2025-07-21 19:54:00",,,,0,,,SAMES,Nouvelle-Aquitaine,France,64520,43.183223033482044," -1.3110916889203357",494842727,"FOYER RURAL DES JEUNES ET D'EDUCATION POPULAIRE",ASSOCIATIONS,"Pays Basque intérieur","PAYS DE BIDACHE","UTD Labourd",,,,,,,
11144,"SAMES WIRELESS",,publish,5258,gd_place,"2025-07-21 19:54:00","2025-07-21 19:54:00",,,,0,,,SAMES,Nouvelle-Aquitaine,France,64520,43.08330648722494," -1.1033687680608066",514034230,"SAMES WIRELESS",ASSOCIATIONS,"Pays Basque intérieur","PAYS DE BIDACHE","UTD Labourd",,,,,,,
11145,"ASSOCIATION LOUS CHARNEGOUS",,publish,5259,gd_place,"2025-07-21 19:54:00","2025-07-21 19:54:00",,,,0,,,SAMES,Nouvelle-Aquitaine,France,64520,43.139682759153246," -1.2284738045503123",530405810,"ASSOCIATION LOUS CHARNEGOUS",ASSOCIATIONS,"Pays Basque intérieur","PAYS DE BIDACHE","UTD Labourd",,,,,,,
11146,"LA RECRE DES COPAINS",,publish,5260,gd_place,"2025-07-21 19:54:00","2025-07-21 19:54:00",,,,0,,,SAMES,Nouvelle-Aquitaine,France,64520,43.33599141090673," -1.6316736531477696",534753850,"LA RECRE DES COPAINS",ASSOCIATIONS,"Pays Basque intérieur","PAYS DE BIDACHE","UTD Labourd",,,,,,,
11147,"ASSOCIATION PARENTS D ELEVES",,publish,5261,gd_place,"2025-07-21 19:54:00","2025-07-21 19:54:00",,,,0,,,SAMES,Nouvelle-Aquitaine,France,64520,43.15824886785209," -1.058223520735817",782374284,"ASSOCIATION PARENTS D ELEVES",ASSOCIATIONS,"Pays Basque intérieur","PAYS DE BIDACHE","UTD Labourd",,,,,,,
11148,"LES AMIS DE SAMES",,publish,5262,gd_place,"2025-07-21 19:54:01","2025-07-21 19:54:01",,,,0,,,SAMES,Nouvelle-Aquitaine,France,64520,43.236178542359305," -0.9480093702258067",782374326,"LES AMIS DE SAMES",ASSOCIATIONS,"Pays Basque intérieur","PAYS DE BIDACHE","UTD Labourd",,,,,,,
11149,"ASS PARENTS ELEVES HASTINGUES ET SAMES",,publish,5263,gd_place,"2025-07-21 19:54:01","2025-07-21 19:54:01",,,,0,,,SAMES,Nouvelle-Aquitaine,France,64520,43.26858173045281," -1.1767746698144264",793228057,"ASS PARENTS ELEVES HASTINGUES ET SAMES",ASSOCIATIONS,"Pays Basque intérieur","PAYS DE BIDACHE","UTD Labourd",,,,,,,
11150,"ASSOCIATION CULTURELLE DE SAMES",,publish,5264,gd_place,"2025-07-21 19:54:01","2025-07-21 19:54:01",,,,0,,,SAMES,Nouvelle-Aquitaine,France,64520,43.28294814861605," -1.3629009989305771",807635644,"ASSOCIATION CULTURELLE DE SAMES",ASSOCIATIONS,"Pays Basque intérieur","PAYS DE BIDACHE","UTD Labourd",,,,,,,
11151,"HUROUS DE BIBE (HEUREUX DE VIVRE)",,publish,5265,gd_place,"2025-07-21 19:54:01","2025-07-21 19:54:01",,,,0,,,SAMES,Nouvelle-Aquitaine,France,64520,43.07108025614528," -1.1153604873394696",810591867,"HUROUS DE BIBE (HEUREUX DE VIVRE)",ASSOCIATIONS,"Pays Basque intérieur","PAYS DE BIDACHE","UTD Labourd",,,,,,,
11152,"COMITE DES FETES DE SAMES",,publish,5266,gd_place,"2025-07-21 19:54:01","2025-07-21 19:54:01",,,,0,,,SAMES,Nouvelle-Aquitaine,France,64520,43.15476368419104," -1.2338950902583181",811728088,"COMITE DES FETES DE SAMES",ASSOCIATIONS,"Pays Basque intérieur","PAYS DE BIDACHE","UTD Labourd",,,,,,,
11153,"ASSOCIATION COMMUNALE DE CHASSE AGREEE LOU LEBAROUT DE SAMES",,publish,5267,gd_place,"2025-07-21 19:54:01","2025-07-21 19:54:01",,,,0,,,SAMES,Nouvelle-Aquitaine,France,64520,43.292569356059474," -1.4243484734145633",811989938,"ASSOCIATION COMMUNALE DE CHASSE AGREEE LOU LEBAROUT DE SAMES",ASSOCIATIONS,"Pays Basque intérieur","PAYS DE BIDACHE","UTD Labourd",,,,,,,
11154,"JOE WAKE CLUB",,publish,5268,gd_place,"2025-07-21 19:54:01","2025-07-21 19:54:01",,,,0,,,SAMES,Nouvelle-Aquitaine,France,64520,43.236494782064916," -1.2743328960170626",828290106,"JOE WAKE CLUB",ASSOCIATIONS,"Pays Basque intérieur","PAYS DE BIDACHE","UTD Labourd",,,,,,,
11155,"BATI CIRCULAIRE",,publish,5269,gd_place,"2025-07-21 19:54:01","2025-07-21 19:54:01",,,,0,,,SAMES,Nouvelle-Aquitaine,France,64520,43.13823874516127," -1.177299559769013",894828037,"BATI CIRCULAIRE",ASSOCIATIONS,"Pays Basque intérieur","PAYS DE BIDACHE","UTD Labourd",,,,,,,
